DATE,TIME,RIVER_LEVEL,RW_FLOW,RW_NTU,RW_CLR,RW_PH,FILT_NTU,CW_WELL_LEVEL,PH,NTU,CLR,CL2,ALUM,TW_FLOW,REMARKS,MONTH,tw_pump_count,rw_pump_count
2025-07-09 00:00:00,700.0,3.68,49.0,15.0,200.0,7.0,0.04,3.77,7.3,0.49,5.0,1.4513835999045628,0.0502377122956133,44.8,,0,0,0
2025-07-09 00:00:00,900.0,3.84,49.0,20.0,230.0,7.0,0.04,3.68,7.3,0.49,5.0,1.4311396005723167,0.050683370630780177,44.8,,0,0,0
2025-07-09 00:00:00,1100.0,3.84,49.2,50.0,400.0,7.0,0.04,3.75,7.3,0.5,5.0,1.4643094550926614,0.051286255605602724,45.1,,0,0,0
2025-07-09 00:00:00,1300.0,3.82,49.1,20.0,230.0,7.0,0.04,3.79,7.3,0.53,5.0,1.4311396005723167,0.05070739582535885,45.2,,0,0,0
2025-07-09 00:00:00,100.0,3.86,47.8,28.0,276.0,7.0,0.04,3.68,7.3,0.52,5.0,1.4616729313200374,0.05167856216875244,45.1,,0,0,0
2025-07-09 00:00:00,1700.0,3.93,48.2,46.0,465.0,7.0,0.04,3.64,7.3,0.53,5.0,1.48315604708027,0.05182475788337487,45.1,,0,0,0
2025-07-09 00:00:00,1900.0,3.99,48.0,29.0,274.0,7.0,0.03,3.62,7.3,0.53,5.0,1.5078755448408756,0.05099276410285172,45.1,,0,0,0
2025-07-09 00:00:00,2100.0,3.99,48.0,27.0,261.0,7.0,0.03,3.4,7.3,0.54,5.0,1.5113374406668212,0.05078394928034882,45.0,,0,0,0
2025-07-09 00:00:00,2300.0,4.06,48.6,26.0,261.0,7.0,0.08,3.51,7.3,0.54,5.0,1.455079009212421,0.052248121880182116,45.2,,0,0,0
2025-07-09 00:00:00,1500.0,3.95,47.9,19.0,225.0,7.0,0.04,3.63,7.3,0.53,5.0,1.4485855884725791,0.05059099361987323,45.2,,0,0,0
2025-07-10 00:00:00,1300.0,4.08,55.6,15.0,152.0,7.0,0.08,3.64,7.3,0.5,5.0,0.51,0.06,47.4,,10,2,1
2025-07-10 00:00:00,1100.0,3.92,54.0,15.0,152.0,7.0,0.12,3.8,7.3,0.49,5.0,0.8,0.06,47.5,,10,2,1
2025-07-10 00:00:00,900.0,4.11,53.5,15.0,152.0,7.0,0.15,3.8,7.3,0.5,5.0,0.8,0.06,47.5,,10,2,1
2025-07-10 00:00:00,700.0,3.7,53.9,14.0,124.0,7.0,0.14,3.8,7.3,0.5,5.0,1.2466010110905434,0.06,47.5,,10,2,1
2025-07-10 00:00:00,700.0,4.35,49.0,39.0,350.0,7.0,0.03,3.68,7.3,0.59,5.0,1.6075615588244823,0.05198469849910964,45.3,,0,0,0
2025-07-10 00:00:00,900.0,4.42,49.0,50.0,400.0,7.0,0.03,3.6,7.3,0.5,5.0,1.5718077836035507,0.05148373130258327,45.3,,0,0,0
2025-07-10 00:00:00,1500.0,4.21,49.7,71.0,540.0,7.0,0.03,3.7,7.3,0.56,5.0,1.5511243433578246,0.0521330256028589,44.6,,0,0,0
2025-07-10 00:00:00,1500.0,4.06,53.8,20.0,248.0,7.0,0.1,3.54,7.3,0.49,5.0,0.7,0.06,47.3,,10,2,1
2025-07-10 00:00:00,1700.0,4.07,48.9,38.0,350.0,7.0,0.03,3.7,7.3,0.64,5.0,1.6247224408991012,0.05174523288050427,44.8,,0,0,0
2025-07-10 00:00:00,2100.0,4.09,48.5,30.0,315.0,7.0,0.04,3.5,7.3,0.54,5.0,1.4804084356652716,0.05095023620078779,44.8,,0,0,0
2025-07-10 00:00:00,2300.0,4.08,48.3,29.0,210.0,7.0,0.04,3.63,7.3,0.54,5.0,1.4848935112359312,0.05166222126313947,44.6,,0,0,0
2025-07-10 00:00:00,100.0,4.09,48.5,24.0,264.0,7.0,0.04,3.72,7.3,0.54,5.0,1.4354923703077176,0.051664685355045877,44.4,,0,0,0
2025-07-10 00:00:00,300.0,4.07,48.6,23.0,264.0,7.0,0.04,3.8,7.3,0.51,5.0,1.4329301651410231,0.05134885071630848,44.7,,0,0,0
2025-07-10 00:00:00,500.0,4.03,46.6,21.0,230.0,7.0,0.04,3.81,7.3,0.51,5.0,1.44573934572247,0.05206086637766062,44.7,,0,0,0
2025-07-10 00:00:00,1300.0,4.22,49.3,78.0,550.0,7.0,0.03,3.58,7.3,0.54,5.0,1.562281639561842,0.05139126990524193,44.8,,0,0,0
2025-07-10 00:00:00,1700.0,4.16,54.1,16.0,168.0,7.0,0.05,3.2,7.3,0.45,5.0,0.87,0.06,47.4,,10,2,1
2025-07-10 00:00:00,1900.0,4.06,48.2,31.0,330.0,7.0,0.04,3.68,7.3,0.55,5.0,1.4768200592375857,0.05180652315061533,44.8,,0,0,0
2025-07-10 00:00:00,2100.0,4.14,54.2,15.0,150.0,7.0,0.04,2.89,7.3,0.42,5.0,0.81,0.06,47.3,,10,2,1
2025-07-10 00:00:00,1900.0,4.15,54.0,16.0,168.0,7.0,0.06,2.8,7.3,0.45,5.0,0.87,0.06,47.4,,10,2,1
2025-07-10 00:00:00,500.0,3.51,53.5,14.0,124.0,7.0,0.12,3.84,7.3,0.43,5.0,1.0,0.06,46.7,,10,2,1
2025-07-10 00:00:00,1100.0,4.37,49.5,78.0,550.0,7.0,0.03,3.73,7.3,0.54,5.0,1.4729057942491857,0.05199356947169751,45.1,,0,0,0
2025-07-10 00:00:00,100.0,3.69,54.3,16.0,158.0,7.0,0.07,3.55,7.3,0.42,5.0,0.9,0.06,46.8,,10,2,1
2025-07-10 00:00:00,300.0,3.55,53.8,16.0,158.0,7.0,0.1,3.73,7.3,0.42,5.0,0.98,0.06,46.7,,10,2,1
2025-07-10 00:00:00,2300.0,3.93,54.6,16.0,158.0,7.0,0.06,3.02,7.3,0.42,5.0,0.88,0.06,46.6,,10,2,1
2025-07-11 00:00:00,700.0,5.93,52.0,45.0,432.0,7.0,0.04,3.84,7.3,0.28,5.0,1.7,0.06,46.6,,11,2,1
2025-07-11 00:00:00,900.0,5.96,52.6,47.0,438.0,7.0,0.04,3.81,7.3,0.28,5.0,1.6,0.06,46.8,,11,2,1
2025-07-11 00:00:00,1100.0,3.93,54.3,23.0,248.0,7.0,0.04,3.83,7.3,0.51,5.0,1.1481785537560238,0.053479427780693416,45.3,,0,0,0
2025-07-11 00:00:00,1300.0,3.81,51.5,24.0,251.0,7.0,0.04,3.84,7.3,0.54,5.0,1.446404560538697,0.05252394104453861,45.5,,0,0,0
2025-07-11 00:00:00,1500.0,3.7,49.0,25.0,261.0,7.0,0.04,3.7,7.3,0.54,5.0,1.4467325241601556,0.0510987307208063,45.5,,0,0,0
2025-07-11 00:00:00,1700.0,3.6,49.1,22.0,246.0,7.0,0.04,3.81,7.3,0.54,5.0,1.4146652056208355,0.05112178372680252,45.6,,0,0,0
2025-07-11 00:00:00,1900.0,3.58,48.0,21.0,218.0,7.0,0.04,3.78,7.3,0.54,5.0,1.430267183654195,0.05080475013791098,45.4,,0,0,0
2025-07-11 00:00:00,2100.0,3.57,48.5,22.0,224.0,7.0,0.04,3.86,7.3,0.54,5.0,1.526157730543542,0.05159721106104518,45.4,,0,0,0
2025-07-11 00:00:00,2300.0,3.58,48.6,22.0,224.0,7.0,0.04,3.76,7.3,0.54,5.0,1.4205609177932204,0.05094612323158502,45.3,,0,0,0
2025-07-11 00:00:00,100.0,3.57,48.5,22.0,224.0,7.0,0.04,3.8,7.3,0.54,5.0,1.4239809137183894,0.05070013026455658,45.2,,0,0,0
2025-07-11 00:00:00,700.0,3.8,49.7,20.0,228.0,7.0,0.04,3.82,7.3,0.51,5.0,1.4080909259096468,0.05070739582535885,45.2,,0,0,0
2025-07-11 00:00:00,300.0,3.56,48.3,23.0,218.0,7.0,0.04,3.81,7.3,0.54,5.0,1.42437147148181,0.05074275099929213,45.3,,0,0,0
2025-07-11 00:00:00,1100.0,5.92,52.8,54.0,556.0,7.0,0.04,3.8,7.3,0.28,5.0,1.6,0.06,46.8,,11,2,1
2025-07-11 00:00:00,1300.0,5.9,52.6,47.0,438.0,7.0,0.04,3.84,7.3,0.3,5.0,1.4,0.06,46.7,,11,2,1
2025-07-11 00:00:00,1500.0,5.61,52.5,40.0,415.0,7.0,0.04,3.84,7.3,0.31,5.0,1.1,0.05,46.6,,11,2,1
2025-07-11 00:00:00,1700.0,5.28,52.0,43.0,428.0,7.0,0.04,3.84,7.3,0.31,5.0,1.3,0.05,46.9,,11,2,1
2025-07-11 00:00:00,1900.0,5.16,51.5,44.0,432.0,7.0,0.04,3.84,7.3,0.31,5.0,1.7,0.05,46.6,,11,2,1
2025-07-11 00:00:00,2100.0,5.08,52.5,45.0,441.0,7.0,0.04,3.84,7.3,0.32,5.0,1.4,0.05,47.1,,11,2,1
2025-07-11 00:00:00,2300.0,5.19,52.4,37.0,362.0,7.0,0.04,3.83,7.3,0.32,5.0,1.4,0.05,47.1,,11,2,1
2025-07-11 00:00:00,100.0,5.12,52.2,31.0,304.0,7.0,0.04,3.81,7.3,0.31,5.0,1.7,0.05,47.0,,11,2,1
2025-07-11 00:00:00,300.0,5.0,52.1,25.0,241.0,7.0,0.04,3.81,7.3,0.31,5.0,1.7,0.05,47.0,,11,2,1
2025-07-11 00:00:00,500.0,4.75,52.1,19.0,179.0,7.0,0.04,3.81,7.3,0.3,5.0,1.7,0.05,47.0,,11,2,1
2025-07-11 00:00:00,500.0,3.54,48.4,23.0,218.0,7.0,0.04,3.82,7.3,0.54,5.0,1.4285322908119993,0.05074275099929213,45.4,,0,0,0
2025-07-11 00:00:00,900.0,3.72,49.6,20.0,228.0,7.0,0.04,3.82,7.3,0.51,5.0,1.4080909259096468,0.050845525140946965,45.3,,0,0,0
2025-07-12 00:00:00,700.0,3.45,48.7,21.0,228.0,7.0,0.04,3.79,7.3,0.53,5.0,1.4207570394587092,0.049846072069634435,45.6,,0,0,0
2025-07-12 00:00:00,900.0,3.46,48.6,21.0,228.0,7.0,0.04,3.61,7.3,0.53,5.0,1.4308896644372788,0.05063464898757717,45.6,,0,0,0
2025-07-12 00:00:00,100.0,4.81,51.3,20.0,200.0,7.0,0.03,3.82,7.3,0.24,5.0,1.4788213353691966,0.05,46.6,,12,2,1
2025-07-12 00:00:00,500.0,5.07,51.6,13.0,136.0,7.0,0.03,3.82,7.3,0.24,5.0,1.5644173926619844,0.05,46.7,,12,2,1
2025-07-12 00:00:00,300.0,4.86,51.4,15.0,154.0,7.0,0.03,3.82,7.3,0.24,5.0,1.442529745146859,0.05,46.5,,12,2,1
2025-07-12 00:00:00,2300.0,4.78,51.3,20.0,200.0,7.0,0.03,3.82,7.3,0.24,5.0,1.4959130771732896,0.05,46.6,,12,2,1
2025-07-12 00:00:00,1900.0,4.77,51.3,27.0,247.0,7.0,0.03,3.82,7.3,0.24,5.0,1.4292807057769377,0.05,46.7,,12,2,1
2025-07-12 00:00:00,1700.0,4.85,51.4,27.0,247.0,7.0,0.03,3.82,7.3,0.24,5.0,1.4184964147336463,0.05,46.7,,12,2,1
2025-07-12 00:00:00,1500.0,5.03,51.3,40.0,470.0,7.0,0.03,3.83,7.3,0.25,5.0,1.6508671941239825,0.05,46.6,,12,2,1
2025-07-12 00:00:00,1300.0,5.13,50.3,65.0,650.0,7.0,0.03,3.83,7.3,0.25,5.0,1.7575456054891,0.05,46.7,,12,2,1
2025-07-12 00:00:00,1100.0,5.26,50.7,30.0,300.0,7.0,0.03,3.83,7.3,0.24,5.0,0.5,0.05,46.7,,12,2,1
2025-07-12 00:00:00,900.0,5.29,50.5,15.0,150.0,7.0,0.03,3.65,7.3,0.24,5.0,1.4,0.05,46.5,,12,2,1
2025-07-12 00:00:00,700.0,5.16,50.6,13.0,130.0,7.0,0.03,3.83,7.3,0.24,5.0,1.3,0.05,46.7,B/W 4/5,12,2,1
2025-07-12 00:00:00,1100.0,3.64,48.8,20.0,225.0,7.0,0.04,3.41,7.3,0.53,5.0,1.434387214510575,0.050723865045697876,45.4,,0,0,0
2025-07-12 00:00:00,1300.0,3.48,48.7,19.0,215.0,7.0,0.04,3.48,7.3,0.56,5.0,1.4236401173458162,0.05025155385490838,45.4,,0,0,0
2025-07-12 00:00:00,2100.0,4.76,51.0,23.0,221.0,7.0,0.03,3.8,7.3,0.24,5.0,1.4140656240182046,0.05,46.7,,12,2,1
2025-07-12 00:00:00,1500.0,3.45,48.5,19.0,215.0,7.0,0.04,3.22,7.3,0.57,5.0,1.4476372666748665,0.049886591578986596,45.4,,0,0,0
2025-07-12 00:00:00,1900.0,3.36,48.5,19.0,215.0,7.0,0.04,3.3,7.3,0.86,5.0,1.4389450605568492,0.049886591578986596,45.4,,0,0,0
2025-07-12 00:00:00,2100.0,3.36,48.5,18.0,200.0,7.0,0.04,3.3,7.3,0.86,5.0,1.4625204513096124,0.05022675769473571,45.3,,0,0,0
2025-07-12 00:00:00,2300.0,3.36,49.0,20.0,228.0,7.0,0.04,3.3,7.3,0.86,5.0,1.4292387946958747,0.049886591578986596,45.4,,0,0,0
2025-07-12 00:00:00,100.0,3.35,49.0,15.0,200.0,7.0,0.05,3.48,7.3,0.54,5.0,1.4830314501135977,0.04972727636908698,45.4,,0,0,0
2025-07-12 00:00:00,300.0,3.34,49.0,15.0,200.0,7.0,0.05,3.79,7.3,0.54,5.0,1.4872415797538556,0.0495330632070068,45.4,,0,0,0
2025-07-12 00:00:00,500.0,3.32,49.0,15.0,200.0,7.0,0.05,3.8,7.3,0.54,5.0,1.4809553098180501,0.0495330632070068,45.4,,0,0,0
2025-07-12 00:00:00,1700.0,3.71,48.5,19.0,215.0,7.0,0.04,3.27,7.3,0.86,5.0,1.4440934803715495,0.050568242649708925,45.4,,0,0,0
2025-07-13 00:00:00,300.0,4.04,48.4,40.0,342.0,7.0,0.07,3.83,7.3,0.58,5.0,1.44873421798258,0.0541826888758151,44.3,,0,0,0
2025-07-13 00:00:00,500.0,4.06,48.6,40.0,342.0,7.0,0.07,3.83,7.3,0.58,5.0,1.4995121638865119,0.05424167593421033,45.7,,0,0,0
2025-07-13 00:00:00,100.0,4.01,48.0,48.0,398.0,7.0,0.07,3.8,7.3,0.58,5.0,1.4993465259581014,0.0533383996412369,44.9,,0,0,0
2025-07-13 00:00:00,2300.0,4.03,48.2,74.0,786.0,7.0,0.08,3.82,7.3,0.58,5.0,1.4593782474890578,0.05566670160377842,45.6,,0,0,0
2025-07-13 00:00:00,2100.0,4.04,48.4,89.0,874.0,7.0,0.08,3.82,7.3,0.55,5.0,1.4181307018183256,0.05538742722005954,45.8,,0,0,0
2025-07-13 00:00:00,1900.0,4.2,48.6,109.0,1008.0,7.0,0.05,3.82,7.3,0.55,5.0,1.3795041195752227,0.052812117696156534,45.8,,0,0,0
2025-07-13 00:00:00,1500.0,4.51,48.5,32.0,300.0,7.0,0.03,3.84,7.3,0.55,5.0,1.6527269021621322,0.05098265078321996,45.8,,0,0,0
2025-07-13 00:00:00,1300.0,4.45,51.5,26.0,280.0,7.0,0.03,3.84,7.3,0.55,5.0,1.5594854555863729,0.05222685086915109,45.8,,0,0,0
2025-07-13 00:00:00,1100.0,4.31,48.8,16.0,198.0,7.0,0.04,3.83,7.3,0.54,5.0,1.4828202985024044,0.050389181945244416,45.7,,0,0,0
2025-07-13 00:00:00,900.0,3.75,48.6,15.0,192.0,7.0,0.04,3.83,7.3,0.53,5.0,1.5080498973860634,0.05045854432676668,45.8,,0,0,0
2025-07-13 00:00:00,700.0,3.45,48.5,15.0,192.0,7.0,0.04,3.83,7.3,0.53,5.0,1.4905397998419716,0.05000465365926424,45.7,,0,0,0
2025-07-13 00:00:00,1700.0,4.33,48.4,91.0,900.0,7.0,0.04,3.84,7.3,0.55,5.0,1.5017305593122021,0.053266868048521994,45.7,,0,0,0
2025-07-14 00:00:00,2100.0,,48.5,34.0,300.0,7.0,0.06,3.47,7.3,0.61,5.0,1.5190196274118877,0.05343251195973689,48.4,,0,0,0
2025-07-14 00:00:00,500.0,3.64,49.4,24.0,265.0,7.0,0.05,3.65,7.3,0.55,5.0,1.4956400809606762,0.05051469526003455,44.7,,0,0,0
2025-07-14 00:00:00,100.0,3.77,51.5,31.0,290.0,7.0,0.05,3.57,7.3,0.57,5.0,1.5458562402279241,0.05189000434296609,44.6,,0,0,0
2025-07-14 00:00:00,2300.0,3.79,54.3,33.0,296.0,7.0,0.05,3.43,7.3,0.59,5.0,1.3725159148842954,0.056294196211261714,44.6,,0,0,0
2025-07-14 00:00:00,1900.0,,48.5,40.0,342.0,7.0,0.08,3.55,7.3,0.67,5.0,1.5533378742977721,0.05341627340292591,48.4,,0,0,0
2025-07-14 00:00:00,300.0,3.75,49.7,27.0,288.0,7.0,0.05,3.6,7.3,0.56,5.0,1.5539799131089203,0.05016405988923034,44.7,,0,0,0
2025-07-14 00:00:00,1500.0,4.19,48.5,56.0,420.0,7.0,0.07,3.68,7.3,0.58,5.0,1.6090152172476408,0.05823857045226452,48.4,,0,0,0
2025-07-14 00:00:00,1300.0,4.2,48.5,49.0,374.0,7.0,0.05,3.8,7.3,0.57,5.0,1.4949412095236252,0.053320776974723955,45.4,,0,0,0
2025-07-14 00:00:00,1100.0,4.28,48.5,40.0,342.0,7.0,0.05,3.82,7.3,0.57,5.0,1.551458764669185,0.053213469542923206,45.4,,0,0,0
2025-07-14 00:00:00,900.0,4.28,49.4,36.0,298.0,7.0,0.05,3.83,7.3,0.55,5.0,1.5407952022992233,0.052826184094337814,45.0,,0,0,0
2025-07-14 00:00:00,700.0,4.3,48.5,38.0,314.0,7.0,0.06,3.82,7.3,0.55,5.0,1.56044060311029,0.05329796112520818,45.7,,0,0,0
2025-07-14 00:00:00,1700.0,,48.5,49.0,374.0,7.0,0.09,3.58,7.3,0.92,5.0,1.5665115599545676,0.05358511627301082,48.4,,0,0,0
2025-07-15 00:00:00,1300.0,3.67,49.8,22.0,241.0,7.0,0.06,3.64,7.3,0.6,5.0,1.489992880007655,0.050564745976562894,44.5,,0,0,0
2025-07-15 00:00:00,700.0,3.62,50.0,23.0,251.0,7.0,0.05,3.56,7.3,0.55,5.0,1.5121108404490309,0.05051469526003455,44.8,,0,0,0
2025-07-15 00:00:00,900.0,3.59,49.8,23.0,251.0,7.0,0.05,3.57,7.3,0.55,5.0,1.4876592738918084,0.050320743091819525,44.9,,0,0,0
2025-07-15 00:00:00,1100.0,3.53,50.0,22.0,241.0,7.0,0.05,3.57,7.3,0.55,5.0,1.5067662989688417,0.05037079380834787,44.8,,0,0,0
2025-07-15 00:00:00,1500.0,,49.8,21.0,240.0,7.0,0.07,3.75,7.3,0.59,5.0,1.4990460916641095,0.05001427265294624,44.5,,0,0,0
2025-07-15 00:00:00,500.0,3.44,49.3,14.0,200.0,7.0,0.06,3.83,7.3,0.57,5.0,1.4816083018366775,0.04939493389141869,45.1,,0,0,0
2025-07-15 00:00:00,1900.0,,49.8,19.0,215.0,7.0,0.09,3.6,7.3,0.68,5.0,1.5061300765876913,0.04956090896266735,44.6,,0,0,0
2025-07-15 00:00:00,1700.0,,49.8,20.0,240.0,7.0,0.07,3.74,7.3,0.6,5.0,1.4894563501491986,0.05001427265294624,44.5,,0,0,0
2025-07-15 00:00:00,2300.0,3.48,50.3,17.0,212.0,7.0,0.07,3.84,7.3,0.61,5.0,1.5778773071586272,0.050949864845665355,44.9,,0,0,0
2025-07-15 00:00:00,2100.0,,49.8,18.0,215.0,7.0,0.07,3.81,7.3,0.64,5.0,1.5183073153611493,0.04990640900150591,44.6,,0,0,0
2025-07-15 00:00:00,100.0,3.48,49.3,17.0,212.0,7.0,0.07,3.82,7.3,0.61,5.0,1.478841460737478,0.05007823722810136,44.8,,0,0,0
2025-07-15 00:00:00,300.0,3.48,48.8,14.0,200.0,7.0,0.06,3.83,7.3,0.57,5.0,1.4814121801711886,0.05021715204276531,44.9,,0,0,0
2025-07-16 00:00:00,1100.0,3.38,49.8,12.0,162.0,7.0,0.06,3.82,7.3,0.58,5.0,1.4049480281401816,0.049659118529544174,45.0,,0,0,0
2025-07-16 00:00:00,1300.0,3.46,49.6,12.0,162.0,7.0,0.08,3.85,7.3,0.6,5.0,1.5007603379597283,0.051040115427616314,44.9,,0,0,0
2025-07-16 00:00:00,1500.0,3.56,49.6,12.0,162.0,7.0,0.09,3.82,7.3,0.62,5.0,1.4182272637204887,0.05016848781005232,44.9,,0,0,0
2025-07-16 00:00:00,1700.0,,49.6,12.0,162.0,7.0,0.09,3.79,7.3,0.65,5.0,1.4431546153490824,0.049964901246715945,44.9,,0,0,0
2025-07-16 00:00:00,2100.0,,49.9,12.0,162.0,7.0,0.1,3.81,7.3,0.74,5.0,1.472391786310664,0.049907206881706315,44.8,,0,0,0
2025-07-16 00:00:00,2300.0,3.35,52.1,10.0,159.0,7.0,0.11,3.84,7.3,0.68,5.0,1.77444947636953,0.05146114509050942,45.0,,0,0,0
2025-07-16 00:00:00,100.0,3.37,49.8,10.0,159.0,7.0,0.12,3.83,7.3,0.65,5.0,1.6060515900708328,0.04967493990200877,45.2,,0,0,0
2025-07-16 00:00:00,300.0,3.41,49.8,10.0,159.0,7.0,0.12,3.83,7.3,0.61,5.0,1.6060515900708328,0.04967493990200877,45.1,,0,0,0
2025-07-16 00:00:00,500.0,3.36,49.8,10.0,159.0,7.0,0.12,3.83,7.3,0.61,5.0,1.6060515900708328,0.049596603674325175,45.0,,0,0,0
2025-07-16 00:00:00,900.0,3.4,50.0,14.0,192.0,7.0,0.06,3.56,7.3,0.59,5.0,1.5028763760958277,0.04975197024496226,45.2,,0,0,0
2025-07-16 00:00:00,1900.0,,49.9,12.0,162.0,7.0,0.09,3.8,7.3,0.92,5.0,1.4572103773612868,0.049907206881706315,44.9,,0,0,0
2025-07-16 00:00:00,700.0,3.43,50.0,13.0,174.0,7.0,0.06,3.81,7.3,0.57,5.0,1.4681784906090714,0.04995947668460326,45.1,,0,0,0
2025-07-17 00:00:00,500.0,3.68,48.1,26.0,250.0,7.0,0.05,3.81,7.3,0.25,5.0,1.5254619665521856,0.05072399324306442,45.1,,6,0,0
2025-07-17 00:00:00,300.0,3.67,48.1,26.0,250.0,7.0,0.05,3.79,7.3,0.25,5.0,1.5313576787245704,0.05072399324306442,45.1,,6,0,0
2025-07-17 00:00:00,100.0,3.64,48.1,26.0,250.0,7.0,0.05,3.64,7.3,0.25,5.0,1.5313576787245704,0.05069655478477221,45.2,,6,0,0
2025-07-17 00:00:00,2300.0,3.62,48.0,23.0,230.0,7.0,0.04,3.42,7.3,0.25,5.0,1.4440934803715495,0.05062289340066332,45.2,,6,0,0
2025-07-17 00:00:00,2100.0,3.63,48.0,24.0,233.0,7.0,0.04,3.42,7.3,0.28,5.0,1.4440934803715495,0.05062289340066332,45.1,,6,0,0
2025-07-17 00:00:00,1900.0,3.66,48.0,26.0,255.0,7.0,0.04,3.41,7.3,0.25,5.0,1.4702294324911342,0.05090435189605889,45.3,,6,0,0
2025-07-17 00:00:00,1700.0,3.67,48.2,26.0,255.0,7.0,0.04,3.42,7.3,0.25,5.0,1.4702294324911342,0.05062289340066332,45.2,,6,0,0
2025-07-17 00:00:00,1500.0,4.59,48.5,31.0,270.0,7.0,0.03,3.33,7.3,0.25,5.0,1.5367046821815726,0.04986699453651904,45.0,,6,0,0
2025-07-17 00:00:00,1100.0,3.29,49.7,10.0,159.0,7.0,0.14,3.82,7.3,0.62,5.0,1.610495643666228,0.04967493990200877,45.1,,0,0,0
2025-07-17 00:00:00,500.0,3.36,49.6,7.0,140.0,7.0,0.08,3.83,7.3,0.6,5.0,1.632974803495917,0.049596603674325175,44.9,,0,0,0
2025-07-17 00:00:00,300.0,3.43,49.0,7.0,140.0,7.0,0.08,3.83,7.3,0.6,5.0,1.6438591629105215,0.049596603674325175,44.9,,0,0,0
2025-07-17 00:00:00,100.0,3.4,49.3,7.0,140.0,7.0,0.11,3.8,7.3,0.63,5.0,1.6483032165059168,0.049596603674325175,45.0,,0,0,0
2025-07-17 00:00:00,900.0,3.33,49.5,10.0,159.0,7.0,0.12,3.82,7.3,0.61,5.0,1.6213800030808325,0.049596603674325175,45.0,,0,0,0
2025-07-17 00:00:00,2100.0,,44.6,10.0,159.0,7.0,0.11,3.81,7.3,0.64,5.0,1.554913546592713,0.055812940875093524,44.9,,0,0,0
2025-07-17 00:00:00,1300.0,3.27,49.6,10.0,159.0,7.0,0.14,3.84,7.3,0.66,5.0,1.7343155508526766,0.050589885071476985,44.9,,0,0,0
2025-07-17 00:00:00,1500.0,,44.7,10.0,159.0,7.0,0.14,3.81,7.3,0.64,5.0,1.554913546592713,0.055812940875093524,44.9,,0,0,0
2025-07-17 00:00:00,2300.0,3.36,49.8,8.0,142.0,7.0,0.11,3.83,7.3,0.63,5.0,1.6250215596371789,0.049596603674325175,44.9,,0,0,0
2025-07-17 00:00:00,900.0,3.82,48.0,29.0,260.0,7.0,0.04,3.29,7.3,0.27,5.0,1.4754635737900414,0.050744920663908205,45.0,,6,0,0
2025-07-17 00:00:00,1100.0,3.91,48.3,30.0,260.0,7.0,0.03,3.23,7.3,0.25,5.0,1.510831488076143,0.05113743895805323,45.0,,6,0,0
2025-07-17 00:00:00,700.0,3.85,47.3,16.0,158.0,7.0,0.04,3.26,7.3,0.27,5.0,1.4369267244557054,0.05062345710647325,45.0,,6,0,0
2025-07-17 00:00:00,1700.0,,44.6,10.0,159.0,7.0,0.08,3.66,7.3,0.66,5.0,1.5665798991067763,0.05528092116048289,44.9,,0,0,0
2025-07-17 00:00:00,700.0,3.35,49.5,9.0,142.0,7.0,0.12,3.83,7.3,0.61,5.0,1.6359059190517833,0.049596603674325175,45.0,,0,0,0
2025-07-17 00:00:00,1900.0,,44.7,10.0,159.0,7.0,0.11,3.81,7.3,0.65,5.0,1.554913546592713,0.055812940875093524,44.9,,0,0,0
2025-07-17 00:00:00,1300.0,4.03,48.5,33.0,265.0,7.0,0.03,3.27,7.3,0.25,5.0,1.5113374406668212,0.05122014167361849,45.1,,6,0,0
2025-07-18 00:00:00,900.0,3.32,49.5,8.0,180.0,7.0,0.1,3.82,7.3,0.6,5.0,1.6552409612785146,0.049800513195123686,44.9,,0,0,0
2025-07-18 00:00:00,700.0,3.35,49.5,8.0,150.0,7.0,0.09,3.82,7.3,0.6,5.0,1.6403499726471786,0.049596603674325175,44.9,,0,0,0
2025-07-18 00:00:00,1100.0,3.28,49.6,20.0,210.0,7.0,0.1,3.82,7.3,0.63,5.0,1.4632353694536613,0.049253399300770516,44.9,,0,0,0
2025-07-18 00:00:00,1300.0,,49.5,15.0,190.0,7.0,0.04,3.76,7.3,0.65,5.0,1.5355871800083614,0.051111919173726525,44.7,,0,0,0
2025-07-18 00:00:00,2100.0,,49.6,17.0,212.0,7.0,0.04,3.82,7.3,0.65,5.0,1.5102758384622947,0.05107963741929337,44.8,,0,0,0
2025-07-18 00:00:00,1500.0,,49.6,15.0,190.0,7.0,0.05,3.82,7.3,0.62,5.0,1.541454420646832,0.05072917030913225,44.8,,0,0,0
2025-07-18 00:00:00,1700.0,,49.6,15.0,190.0,7.0,0.04,3.8,7.3,0.65,5.0,1.5235771736565842,0.0510040555222862,44.9,,0,0,0
2025-07-18 00:00:00,1900.0,,49.5,23.0,250.0,7.0,0.04,3.78,7.3,0.69,5.0,1.4730311514939345,0.05094290660933449,44.9,,0,0,0
2025-07-18 00:00:00,2300.0,3.47,51.1,15.0,189.0,7.0,0.04,3.84,7.3,0.63,5.0,1.624506775436162,0.05128487078445984,45.0,,0,0,0
2025-07-18 00:00:00,100.0,3.48,49.8,15.0,189.0,7.0,0.04,3.84,7.3,0.6,5.0,1.5922270845898223,0.0512780015215823,45.1,,0,0,0
